id,date,masthead,title,page,words,pollster,url
127250824,1993-09-29,The Canberra Times (ACT : 1926 - 1995),Coalition lead cut: poll,2,113,AGB McNair,https://trove.nla.gov.au/newspaper/article/127250824
127510277,1993-10-09,The Canberra Times (ACT : 1926 - 1995),OUT OF THE WETLANDS,1,1636,AGB McNair,https://trove.nla.gov.au/newspaper/article/127510277
127513312,1993-10-23,The Canberra Times (ACT : 1926 - 1995),Debate about republic 'irrelevant',13,174,Morgan,https://trove.nla.gov.au/newspaper/article/127513312
127513837,1993-10-26,The Canberra Times (ACT : 1926 - 1995),Eagles enjoy most support,22,154,Morgan,https://trove.nla.gov.au/newspaper/article/127513837
127521435,1993-11-01,The Canberra Times (ACT : 1926 - 1995),Bishop pressing Hewson,3,237,AGB McNair,https://trove.nla.gov.au/newspaper/article/127521435
127521975,1993-11-03,The Canberra Times (ACT : 1926 - 1995),Fahey scores in Games victory,12,373,AGB McNair,https://trove.nla.gov.au/newspaper/article/127521975
260651495,1993-11-06,"Nota (Hawks Nest and Tea Gardens, NSW : 1970 - 1999)",Real Estate still our favourite investment,4,346,Morgan,https://trove.nla.gov.au/newspaper/article/260651495
127524436,1993-11-15,The Canberra Times (ACT : 1926 - 1995),IN BRIEF Support owes much to loss,2,286,Morgan,https://trove.nla.gov.au/newspaper/article/127524436
127526118,1993-11-22,The Canberra Times (ACT : 1926 - 1995),Citizens' choice needs thought,11,1257,Saulwick,https://trove.nla.gov.au/newspaper/article/127526118
127252113,1993-12-04,The Canberra Times (ACT : 1926 - 1995),"FEATURES Consensus on immigration policy in flux New detention rules may hinge on what the public will accept, says MARGO KINGSTON in an extract in a new book, Protection or Punishment?",44,2630,Saulwick,https://trove.nla.gov.au/newspaper/article/127252113
127252502,1993-12-06,The Canberra Times (ACT : 1926 - 1995),Keating's lead over Hewson grows: poll,2,232,Morgan,https://trove.nla.gov.au/newspaper/article/127252502
127256099,1993-12-22,The Canberra Times (ACT : 1926 - 1995),Almost half oppose new flag by 2000,5,259,AGB McNair,https://trove.nla.gov.au/newspaper/article/127256099
134299310,1994-02-04,The Canberra Times (ACT : 1926 - 1995),Bishop trounces Hewson,1,196,Saulwick,https://trove.nla.gov.au/newspaper/article/134299310
134300609,1994-02-09,The Canberra Times (ACT : 1926 - 1995),43pc back republic,2,56,AGB McNair,https://trove.nla.gov.au/newspaper/article/134300609
118156145,1994-03-06,The Canberra Times (ACT : 1926 - 1995),Samuels drew a short straw when asked to inquire into ASIS,2,888,ANOP,https://trove.nla.gov.au/newspaper/article/118156145
118156417,1994-03-07,The Canberra Times (ACT : 1926 - 1995),Optimists to the fore on economic questions,4,214,Morgan,https://trove.nla.gov.au/newspaper/article/118156417
118160724,1994-03-28,The Canberra Times (ACT : 1926 - 1995),Bishop rules out Hewson challenge,1,560,AGB McNair,https://trove.nla.gov.au/newspaper/article/118160724
118161192,1994-03-30,The Canberra Times (ACT : 1926 - 1995),POLL-WATCH See-saw polls now put ALP in the lead,2,140,AGB McNair,https://trove.nla.gov.au/newspaper/article/118161192
118111114,1994-04-04,The Canberra Times (ACT : 1926 - 1995),"Voters' faith in ALP, PM returns: poll",2,242,Morgan,https://trove.nla.gov.au/newspaper/article/118111114
118111168,1994-04-04,The Canberra Times (ACT : 1926 - 1995),The facts are ignored by feminist myth-makers ANDREW McINTYRE argues that those who toe the politically correct line are out of touch with reality.,9,1660,Saulwick,https://trove.nla.gov.au/newspaper/article/118111168
118111603,1994-04-06,The Canberra Times (ACT : 1926 - 1995),IN BRIEF Coalition support in Senate drops,10,231,AGB McNair,https://trove.nla.gov.au/newspaper/article/118111603
118112190,1994-04-09,The Canberra Times (ACT : 1926 - 1995),"Letters to the Editor Fax to 280 2282 or send to 'Letters to the Editor', The Canberra Times, PO Box 7155. Canberra Mail Centre, ACT, 2610. | Something odd at ACTEW",12,1207,Saulwick,https://trove.nla.gov.au/newspaper/article/118112190
118115271,1994-04-24,The Canberra Times (ACT : 1926 - 1995),"In God we trust, everybody else cash",30,835,Morgan,https://trove.nla.gov.au/newspaper/article/118115271
118208888,1994-05-02,The Canberra Times (ACT : 1926 - 1995),Labor would have won April poll,2,169,Morgan,https://trove.nla.gov.au/newspaper/article/118208888
118209003,1994-05-02,The Canberra Times (ACT : 1926 - 1995),Letters to the Editor ACF backs public transport,12,1511,AGB McNair,https://trove.nla.gov.au/newspaper/article/118209003
280009354,1994-05-04,"Hills and Valley Messenger (Port Adelaide, SA : 1984 - 2011)",Community Health Alarming results in heart disease survey,17,639,Morgan,https://trove.nla.gov.au/newspaper/article/280009354
118210797,1994-05-11,The Canberra Times (ACT : 1926 - 1995),Opposition reduces gap,2,83,AGB McNair,https://trove.nla.gov.au/newspaper/article/118210797
118213937,1994-05-26,The Canberra Times (ACT : 1926 - 1995),Hewson's softer role,1,453,Saulwick,https://trove.nla.gov.au/newspaper/article/118213937
118213870,1994-05-26,The Canberra Times (ACT : 1926 - 1995),Downer told to drop all-male mates,1,326,Saulwick,https://trove.nla.gov.au/newspaper/article/118213870
118214739,1994-05-30,The Canberra Times (ACT : 1926 - 1995),Consumer confidence on a high,1,162,Morgan,https://trove.nla.gov.au/newspaper/article/118214739
118170939,1994-06-13,The Canberra Times (ACT : 1926 - 1995),Good times predicted,2,147,Morgan,https://trove.nla.gov.au/newspaper/article/118170939
280009620,1994-06-15,"Hills and Valley Messenger (Port Adelaide, SA : 1984 - 2011)",Advertising,2,258,Morgan,https://trove.nla.gov.au/newspaper/article/280009620
118172480,1994-06-19,The Canberra Times (ACT : 1926 - 1995),Fahey moves to reclaim law initiative,6,456,Saulwick,https://trove.nla.gov.au/newspaper/article/118172480
261710851,1994-06-24,"The Australian Jewish News (Sydney, NSW : 1990 - 2008)",Australians surveyed on knowledge of Holocaust,3,417,Saulwick,https://trove.nla.gov.au/newspaper/article/261710851
118189009,1994-07-06,The Canberra Times (ACT : 1926 - 1995),COMMENT Dangerous issue for Downer,1,481,Saulwick,https://trove.nla.gov.au/newspaper/article/118189009
118190253,1994-07-11,The Canberra Times (ACT : 1926 - 1995),Economy on way up: poll,3,173,Morgan,https://trove.nla.gov.au/newspaper/article/118190253
118190271,1994-07-11,The Canberra Times (ACT : 1926 - 1995),75pc for fresh air dining,2,300,Saulwick,https://trove.nla.gov.au/newspaper/article/118190271
118191805,1994-07-18,The Canberra Times (ACT : 1926 - 1995),MEDIA MIX A doggy farewell to Kati,28,502,Newspoll,https://trove.nla.gov.au/newspaper/article/118191805
261920747,1994-07-22,"The Australian Jewish News (Melbourne, Vic. : 1935 - 1999)","this week Australians well informed about Holocaust, poll finds",2,978,Saulwick,https://trove.nla.gov.au/newspaper/article/261920747
261547086,1994-07-22,"The Australian Jewish News (Sydney, NSW : 1990 - 2008)",Australians well informed about Holocaust: survey,3,962,Saulwick,https://trove.nla.gov.au/newspaper/article/261547086
118259643,1994-08-01,The Canberra Times (ACT : 1926 - 1995),Party outdated: Hewson,1,805,AGB McNair,https://trove.nla.gov.au/newspaper/article/118259643
118260367,1994-08-04,The Canberra Times (ACT : 1926 - 1995),A few downers for Alexander,11,1548,Saulwick,https://trove.nla.gov.au/newspaper/article/118260367
118262577,1994-08-15,The Canberra Times (ACT : 1926 - 1995),Opposition still on downer: poll,3,176,Newspoll,https://trove.nla.gov.au/newspaper/article/118262577
118262622,1994-08-15,The Canberra Times (ACT : 1926 - 1995),Waiting lists can be cut: AMA,6,366,Morgan,https://trove.nla.gov.au/newspaper/article/118262622
118135521,1994-09-03,The Canberra Times (ACT : 1926 - 1995),Saturday FORUM Downer about to take next risky step | FEDERAL POLITICS,17,1188,Saulwick,https://trove.nla.gov.au/newspaper/article/118135521
118135989,1994-09-06,The Canberra Times (ACT : 1926 - 1995),Lawrence finds survey 'disturbing',2,391,Morgan,https://trove.nla.gov.au/newspaper/article/118135989
118138381,1994-09-17,The Canberra Times (ACT : 1926 - 1995),"Saturday FORUM Limping along in the bear pit of federalism | The environment, too often, slips through the constitutional cracks, says PHILLIP TOYNE",14,1365,Saulwick,https://trove.nla.gov.au/newspaper/article/118138381
118138724,1994-09-19,The Canberra Times (ACT : 1926 - 1995),IN BRIEF Police still looking for a lead,2,614,Saulwick,https://trove.nla.gov.au/newspaper/article/118138724
118292407,1994-10-19,The Canberra Times (ACT : 1926 - 1995),IN BRIEF Photographer safe and well,2,367,AGB McNair,https://trove.nla.gov.au/newspaper/article/118292407
118293569,1994-10-24,The Canberra Times (ACT : 1926 - 1995),Lib leader given six months to perform,3,720,AGB McNair,https://trove.nla.gov.au/newspaper/article/118293569
118294887,1994-10-30,The Canberra Times (ACT : 1926 - 1995),NSW Coalition maintains poll lead,5,81,Newspoll,https://trove.nla.gov.au/newspaper/article/118294887
118295065,1994-10-31,The Canberra Times (ACT : 1926 - 1995),"45pc believe health services are deteriorating, says survey",3,513,Morgan,https://trove.nla.gov.au/newspaper/article/118295065
130535055,1994-11-02,The Canberra Times (ACT : 1926 - 1995),NSW ALP holds on to lead: poll,6,217,AGB McNair,https://trove.nla.gov.au/newspaper/article/130535055
130537246,1994-11-12,The Canberra Times (ACT : 1926 - 1995),Advertising,16,1061,Morgan,https://trove.nla.gov.au/newspaper/article/130537246
130537588,1994-11-14,The Canberra Times (ACT : 1926 - 1995),"Consumer doldrums, says poll",2,196,Morgan,https://trove.nla.gov.au/newspaper/article/130537588
130539071,1994-11-21,The Canberra Times (ACT : 1926 - 1995),People leaving health-cover schemes: poll,3,155,Morgan,https://trove.nla.gov.au/newspaper/article/130539071
130539448,1994-11-23,The Canberra Times (ACT : 1926 - 1995),Downer sliding in latest polls,3,84,Newspoll,https://trove.nla.gov.au/newspaper/article/130539448
127258554,1994-12-05,The Canberra Times (ACT : 1926 - 1995),"Most Aussies investing, says poll",2,162,Morgan,https://trove.nla.gov.au/newspaper/article/127258554
127259988,1994-12-12,The Canberra Times (ACT : 1926 - 1995),"Consumer confidence at a 1994 low, survey reveals Caution on financial prospects",3,286,Morgan,https://trove.nla.gov.au/newspaper/article/127259988
127261916,1994-12-22,The Canberra Times (ACT : 1926 - 1995),"MARKET FORCES A WEEKLY COMMENTARY ON BUSINESS, INVESTMENT AND THE ECONOMY Uphill battle of breaking into politics and business | WOMEN AT WORK",13,3621,Saulwick,https://trove.nla.gov.au/newspaper/article/127261916
133333436,1995-02-06,The Canberra Times (ACT : 1926 - 1995),Small lead for ALP,2,88,Morgan,https://trove.nla.gov.au/newspaper/article/133333436
133334718,1995-02-11,The Canberra Times (ACT : 1926 - 1995),Men are victims as well,11,1079,Saulwick,https://trove.nla.gov.au/newspaper/article/133334718
133336840,1995-02-20,The Canberra Times (ACT : 1926 - 1995),Green is the colour of the future IRVING SAULWICK analyses the results of several polls and finds that a large number of Australians give protecting the environment top priority.,13,746,Saulwick,https://trove.nla.gov.au/newspaper/article/133336840
133338736,1995-02-27,The Canberra Times (ACT : 1926 - 1995),Having trust in opinion polling,9,884,Saulwick,https://trove.nla.gov.au/newspaper/article/133338736
127515098,1995-03-01,The Canberra Times (ACT : 1926 - 1995),Packer favoured in media crunch,2,178,Newspoll,https://trove.nla.gov.au/newspaper/article/127515098
261910615,1995-03-03,"The Australian Jewish News (Melbourne, Vic. : 1935 - 1999)",Golan poll,13,91,Gallup,https://trove.nla.gov.au/newspaper/article/261910615
261669981,1995-03-03,"The Australian Jewish News (Sydney, NSW : 1990 - 2008)",Golan poll,14,90,Gallup,https://trove.nla.gov.au/newspaper/article/261669981
127518379,1995-03-17,The Canberra Times (ACT : 1926 - 1995),Our society reflects a passion for sport THE POLLSTER,2,905,Saulwick,https://trove.nla.gov.au/newspaper/article/127518379
127519474,1995-03-22,The Canberra Times (ACT : 1926 - 1995),Downy refuses to resign over phone scandal,5,515,Morgan,https://trove.nla.gov.au/newspaper/article/127519474
261671188,1995-03-24,"The Australian Jewish News (Sydney, NSW : 1990 - 2008)",Sol's polling,2,686,Newspoll,https://trove.nla.gov.au/newspaper/article/261671188
130541471,1995-04-03,The Canberra Times (ACT : 1926 - 1995),Majority support statehood for NT,5,429,Newspoll,https://trove.nla.gov.au/newspaper/article/130541471
261940473,1995-04-14,"The Australian Jewish News (Melbourne, Vic. : 1935 - 1999)",Poll shows Levy's support low,15,647,Gallup,https://trove.nla.gov.au/newspaper/article/261940473
261672108,1995-04-14,"The Australian Jewish News (Sydney, NSW : 1990 - 2008)",Poll shows Levy’s support low,15,647,Gallup,https://trove.nla.gov.au/newspaper/article/261672108
130549648,1995-05-10,The Canberra Times (ACT : 1926 - 1995),Majority support euthanasia,10,140,Morgan,https://trove.nla.gov.au/newspaper/article/130549648
130553335,1995-05-26,The Canberra Times (ACT : 1926 - 1995),Health 'a bigger worry than rates',3,315,Morgan,https://trove.nla.gov.au/newspaper/article/130553335
127528207,1995-06-02,The Canberra Times (ACT : 1926 - 1995),Let youth feast on policy not on showbiz,11,1128,AGB McNair,https://trove.nla.gov.au/newspaper/article/127528207
127531823,1995-06-20,The Canberra Times (ACT : 1926 - 1995),IN BRIEF PM on slide in opinion pollx,5,334,Newspoll,https://trove.nla.gov.au/newspaper/article/127531823
127533194,1995-06-27,The Canberra Times (ACT : 1926 - 1995),Keating denies rolling Evans over nuclear tests,3,456,Newspoll,https://trove.nla.gov.au/newspaper/article/127533194
128285499,1995-07-05,The Canberra Times (ACT : 1926 - 1995),Further strife hits WA Libs,2,502,AGB McNair,https://trove.nla.gov.au/newspaper/article/128285499
128288157,1995-07-18,The Canberra Times (ACT : 1926 - 1995),Waller 'perfect' for heroin probe,5,630,AGB McNair,https://trove.nla.gov.au/newspaper/article/128288157
128288467,1995-07-20,The Canberra Times (ACT : 1926 - 1995),Goss might still hold government,3,821,AGB McNair,https://trove.nla.gov.au/newspaper/article/128288467
130558471,1995-08-19,The Canberra Times (ACT : 1926 - 1995),"Most Canberrans back euthanasia, according to poll",1,513,Morgan,https://trove.nla.gov.au/newspaper/article/130558471
130558892,1995-08-21,The Canberra Times (ACT : 1926 - 1995),'Inappropriate' laws hamper the infertile,4,201,Morgan,https://trove.nla.gov.au/newspaper/article/130558892
130560452,1995-08-28,The Canberra Times (ACT : 1926 - 1995),Letters to the Editor Legalising euthanasia is dangerous,8,1506,Morgan,https://trove.nla.gov.au/newspaper/article/130560452
130560577,1995-08-29,The Canberra Times (ACT : 1926 - 1995),Morgan poll group resists union,4,171,Morgan,https://trove.nla.gov.au/newspaper/article/130560577
127279662,1995-09-09,The Canberra Times (ACT : 1926 - 1995),All in the wording,20,125,Morgan,https://trove.nla.gov.au/newspaper/article/127279662
127279848,1995-09-09,The Canberra Times (ACT : 1926 - 1995),Saturday FORUM Learning to live with Jeff,14,1607,AGB McNair,https://trove.nla.gov.au/newspaper/article/127279848
127280159,1995-09-11,The Canberra Times (ACT : 1926 - 1995),End Easton inquiry today: Keating Coalition increases lead in latest Morgan poll,1,698,Morgan,https://trove.nla.gov.au/newspaper/article/127280159
127280386,1995-09-11,The Canberra Times (ACT : 1926 - 1995),There are tricks in every trade,10,213,Morgan,https://trove.nla.gov.au/newspaper/article/127280386
127281920,1995-09-18,The Canberra Times (ACT : 1926 - 1995),ALP further behind in poll,1,91,Morgan,https://trove.nla.gov.au/newspaper/article/127281920
127283056,1995-09-22,The Canberra Times (ACT : 1926 - 1995),PM tries to shore up marable,9,1260,AGB McNair,https://trove.nla.gov.au/newspaper/article/127283056
130566930,1995-10-28,The Canberra Times (ACT : 1926 - 1995),"Saturday FORUM DENIS MULLER lists death, sabotage and character assassination in Victoria's venomous game of politics Life with Jeffrey will never be dull | STATE OF THE STATES A New Series This week: VICTORIA",12,2329,AGB McNair,https://trove.nla.gov.au/newspaper/article/130566930
130570984,1995-11-17,The Canberra Times (ACT : 1926 - 1995),A statesman's hat for Keating?,13,1231,Newspoll,https://trove.nla.gov.au/newspaper/article/130570984
130571710,1995-11-20,The Canberra Times (ACT : 1926 - 1995),ALP behind Coalition: Morgan poll,2,236,Morgan,https://trove.nla.gov.au/newspaper/article/130571710
